Close Date,Created Date,New Logo,Compagnie Region,Type,Stage,Billing Plan,Opportunity ID (18 Digit), ACV , Discount Amount , Amount , Net Amount 
8/18/16,6/28/16,0,North America,Direct - OnPremise Product,Closed Lost,,71025913853505700000,22000,,22000,22000
7/26/16,6/29/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,2 Years,76025471799802300000,26950,44100,98000,53900
9/1/16,6/30/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,52405861725720400000,24960,21120,96000,74880
7/27/16,7/5/16,0,North America,Direct - Cloud Product,Closed Lost,3 Years,52701611688255700000,31394,16500,66000,49500
11/1/16,7/6/16,0,North America,Partner - OnPremise Product,Closed Lost,,53724312583411400000,22000,,22000,22000
4/10/17,7/8/16,1,North America,Direct - OnPremise Product,Closed Lost,Annual,45443658155785900000,36000,,36000,36000
8/8/16,7/15/16,0,North America,Direct - OnPremise Product,Closed Lost,,44353159729755400000,22000,,22000,22000
8/22/16,7/26/16,1,North America,Partner - Cloud Product,Closed Won - Paid,3 Years,67548454553206200000,53333,44100,147000,102900
11/4/16,8/1/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,21939090936561900000,17600,13200,66000,52800
9/9/16,8/3/16,0,North America,Direct - OnPremise Product,Closed Lost,,50669602335268700000,22000,,22000,22000
8/26/16,8/8/16,1,North America,Direct - OnPremise Product,Closed Won - Paid,3 Years,75402163188000100000,33810,45570,147000,101430
9/26/16,8/11/16,0,North America,Partner - OnPremise Product,Closed Lost,,57447559509854400000,22000,,22000,22000
8/12/16,8/11/16,0,North America,Partner - OnPremise Product,Closed Lost,,83850476469855100000,22000,,22000,22000
9/6/16,8/19/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,56402867162198900000,15400,19800,66000,46200
11/28/16,8/19/16,0,North America,Partner - OnPremise Product,Closed Lost,,22814570053393500000,32000,,32000,32000
12/29/16,8/24/16,1,North America,Partner - Cloud Product,Closed Lost,3 Years,28184975935076400000,40638,24000,96000,72000
11/16/16,8/24/16,0,North America,Partner - OnPremise Product,Closed Lost,,56773751477505900000,40000,,40000,40000
10/24/16,9/30/16,1,North America,Partner - OnPremise Product,Closed Won - Not Paid,3 Years,15438589645336600000,19800,6600,66000,59400
2/28/17,10/6/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,35281745918426200000,22000,,22000,22000
8/29/17,10/13/16,1,North America,Partner - Cloud Product,Closed Won - Paid,3 Years,52209753669283400000,85910,163107,270000,106893
12/29/16,10/14/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,78364530489537700000,33750,123750,225000,101250
10/25/16,10/17/16,0,North America,Partner - OnPremise Product,Closed Lost,,10357474519577200000,22000,,22000,22000
12/9/16,10/17/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,53621316473256300000,17600,13200,66000,52800
12/21/16,10/17/16,0,North America,Partner - OnPremise Product,Closed Lost,,86325856590099800000,76000,20000,96000,76000
12/22/16,10/20/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,94355576671644400000,22720,27840,96000,68160
12/12/16,10/24/16,1,North America,Direct - Cloud Product,Closed Won - Paid,3 Years,25389487520998100000,33243,12000,66000,54000
11/14/16,10/27/16,0,North America,Partner - OnPremise Product,Closed Lost,,37492195029616100000,22000,,22000,22000
6/12/17,5/10/17,1,North America,Partner - Cloud Product,Closed Won - Paid,3 Years,42825064493064900000,39001,27926,96000,68074
6/27/17,5/11/17,1,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,69870854871043000000,20500,1500,22000,20500
11/3/15,11/3/15,0,North America,Direct - OnPremise Product,Closed Won - Paid,Annual,50260117863987700000,17900,,17900,17900
2/13/17,1/23/17,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,48659454740764600000,75000,,225000,225000
8/1/16,5/18/16,0,North America,Direct - Cloud Product,Closed Lost,,50774084019609500000,65000,       ,65000,65000
8/1/16,6/27/16,0,North America,Direct - Cloud Product,Closed Lost,,65302743948943900000,147000,       ,147000,147000
10/1/16,7/1/16,0,North America,Direct - Cloud Product,Closed Lost,,33606750963736100000,225000,       ,225000,225000
1/23/17,10/11/16,0,North America,Partner - OnPremise Product,Closed Lost,,17608234468038900000,32000,,32000,32000
8/1/17,7/7/17,1,North America,Partner - OnPremise Product,Closed Won - Not Paid,3 Years,26702904798352500000,60000,45000,225000,180000
6/30/17,1/30/17,0,North America,Partner - OnPremise Product,Closed Lost,Annual,80112030293895100000,32000,,32000,32000
8/21/17,6/15/16,1,North America,Partner - OnPremise Product,Closed Lost,Annual,72819467159835400000,75000,,75000,75000
8/31/17,5/10/17,1,North America,Partner - Cloud Product,Closed Won - Not Paid,3 Years,92160927131000300000,31835,16500,66000,49500
8/12/17,5/13/17,1,North America,Partner - OnPremise Product,Closed Lost,Annual,86684851854800700000,49000,,49000,49000
7/12/17,5/18/17,1,North America,Partner - Cloud Product,Closed Lost,3 Years,16696943319324000000,87000,       ,147000,147000
6/29/17,5/30/17,1,North America,Partner - Cloud Product,Closed Lost,3 Years,40261264881276300000,331500,       ,562500,562500
6/29/17,6/7/17,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,98969729002405500000,17600,13200,66000,52800
5/3/17,3/15/17,1,North America,Partner - Cloud Product,Closed Won - Not Paid,3 Years,51110455342018600000,114510,131310,225000,93690
3/27/17,3/24/17,1,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,61994037060172100000,49000,,49000,49000
6/16/17,3/31/17,1,North America,Partner - OnPremise Product,Closed Won - Not Paid,3 Years,64668595880814400000,145000,315000,750000,435000
7/26/17,4/7/17,1,North America,Partner - OnPremise Product,Closed Lost,,20094037314617600000,125000,,125000,125000
7/20/17,4/17/17,1,North America,Partner - OnPremise Product,Closed Lost,,89285887009944000000,32000,,32000,32000
6/28/17,4/19/17,1,North America,Partner - Cloud Product,Closed Lost,3 Years,13320634558385900000,244000,       ,375000,375000
6/30/17,4/20/17,1,North America,Partner - Cloud Product,Closed Won - Not Paid,2 Years,94106999085681700000,32800,8800,44000,35200
7/31/17,7/13/17,1,North America,Partner - OnPremise Product,Closed Won - Not Paid,3 Years,49974120406079800000,25900,       ,77700,77700
12/16/16,12/5/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,14174391586841900000,41184,,123552,123552
4/7/17,12/15/16,0,North America,Partner - Cloud Product,Closed Lost,Annual,33371423540298300000,130000,,100000,100000
4/8/17,12/22/16,0,North America,Partner - Cloud Product,Closed Lost,3 Years,70582895011591400000,442218,,937500,937500
2/1/17,12/22/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,48092466826483000000,195000,,195000,195000
4/7/17,1/5/17,0,North America,Partner - OnPremise Product,Closed Lost,Annual,41020094935206400000,200000,,200000,200000
3/31/17,1/25/17,1,North America,Partner - Cloud Product,Closed Won - Paid,3 Years,48580790095551500000,45480,28800,96000,67200
4/19/17,1/30/17,0,North America,Partner - OnPremise Product,Closed Lost,Annual,90847190480550800000,150000,,150000,150000
5/8/17,2/1/17,1,North America,Partner - OnPremise Product,Closed Lost,Annual,77111697756673900000,32000,,32000,32000
3/31/17,2/1/17,1,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,76396128340276500000,22400,9600,32000,22400
3/20/17,2/1/17,1,North America,Partner - Cloud Product,Closed Won - Paid,3 Years,21838533884974400000,70133,22050,147000,124950
3/20/17,2/13/17,1,North America,Partner - Cloud Product,Closed Won - Paid,3 Years,34344606639522800000,98982,63000,225000,162000
5/30/17,2/15/17,1,North America,Partner - Cloud Product,Closed Lost,Annual,40263122605635500000,75000,       ,75000,75000
11/10/15,10/1/15,0,North America,Partner - OnPremise Product,Closed Lost,,29814707387905000000,75000,,75000,75000
11/10/15,8/11/15,0,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,15494498643606600000,53546,17849,178488,160639
12/4/15,11/16/15,0,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,56427623516734900000,22000,,22000,22000
11/20/15,11/16/15,0,North America,Partner - OnPremise Product,Closed Won - Paid,,64423595150812300000,85536,9504,95040,85536
12/11/15,12/4/15,0,North America,Partner - OnPremise Product,Closed Lost,,93455115124397300000,22000,,22000,22000
12/11/15,12/4/15,0,North America,Partner - OnPremise Product,Closed Lost,,73521545806517800000,60000,,60000,60000
4/18/16,12/18/15,0,North America,Partner - OnPremise Product,Closed Lost,,93215605686371600000,32000,,32000,32000
12/21/15,9/1/15,0,North America,Partner - OnPremise Product,Closed Lost,,78285225861952300000,32000,,32000,32000
12/23/15,10/19/15,0,North America,Partner - OnPremise Product,Closed Won - Paid,,25816936171597700000,37400,6600,44000,37400
12/29/15,9/10/15,0,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,36357972421690700000,25000,21000,96000,75000
12/30/15,8/25/15,0,North America,Partner - OnPremise Product,Closed Lost,,84478739674871000000,44000,,44000,44000
2/23/16,10/8/15,0,North America,Partner - OnPremise Product,Closed Lost,,48935590427885800000,120000,,120000,120000
1/27/16,11/11/15,0,North America,Partner - OnPremise Product,Closed Lost,,15442421241376100000,100000,,100000,100000
2/1/16,11/18/15,0,North America,Partner - OnPremise Product,Closed Lost,,94652407594063500000,60000,,60000,60000
6/23/16,12/4/15,0,North America,Partner - OnPremise Product,Closed Lost,,14110300730511900000,60000,,60000,60000
1/20/16,8/13/15,0,North America,Partner - OnPremise Product,Closed Lost,,36825545014282600000,100000,,100000,100000
2/2/16,10/19/15,0,North America,Partner - OnPremise Product,Closed Lost,,87312092288147700000,125000,,125000,125000
6/30/16,11/3/15,0,North America,Partner - OnPremise Product,Closed Lost,2 Years,46457414945192200000,22000,,44000,44000
3/31/16,11/17/15,0,North America,Partner - OnPremise Product,Closed Lost,,95833331025979300000,75000,,75000,75000
3/31/17,12/4/15,1,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,55356098901786800000,32000,,32000,32000
1/8/16,10/20/15,0,North America,Partner - OnPremise Product,Closed Lost,,21266280930904400000,65000,,65000,65000
6/23/16,8/11/15,0,North America,Partner - OnPremise Product,Closed Lost,2 Years,33515233789215600000,7420,7160,22000,14840
6/30/16,1/11/16,0,North America,Partner - OnPremise Product,Closed Lost,,89773125485817400000,50000,,50000,50000
6/30/16,1/7/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,19693715237302900000,61500,40500,225000,184500
6/29/16,1/16/16,0,North America,Partner - OnPremise Product,Closed Lost,,21350589269194400000,35000,,35000,35000
4/28/16,1/14/16,0,North America,Partner - OnPremise Product,Closed Lost,,53896766871513100000,50000,,50000,50000
1/20/16,12/18/15,0,North America,Partner - OnPremise Product,Closed Lost,,94531382555226500000,120000,,120000,120000
6/29/16,1/25/16,0,North America,Partner - OnPremise Product,Closed Lost,,76321613555211800000,32000,,32000,32000
7/29/16,2/4/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,5 Years,71315505039134800000,125000,625000,1250000,625000
3/31/16,1/28/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,37374063319016600000,31500,52500,147000,94500
4/29/16,1/21/16,0,North America,Partner - OnPremise Product,Closed Lost,,34692003695693200000,80000,,80000,80000
6/30/16,2/10/16,0,North America,Partner - OnPremise Product,Closed Lost,,94695875355649800000,100000,,100000,100000
6/23/16,1/29/16,0,North America,Partner - OnPremise Product,Closed Lost,,54655095899060200000,32000,,32000,32000
3/23/16,2/1/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,73187135144128200000,22400,28800,96000,67200
11/2/16,1/29/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,50520770230055600000,25000,,25000,25000
2/10/16,2/1/16,0,North America,Partner - OnPremise Product,Closed Lost,,70649614931030300000,32000,,32000,32000
1/6/17,1/27/16,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,62993705617736300000,21333,,64000,64000
3/25/16,2/2/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,35738363814298900000,50000,75000,225000,150000
3/25/16,2/17/16,0,North America,Partner - OnPremise Product,Closed Lost,,50304692797804600000,250000,,250000,250000
2/24/16,2/24/16,0,North America,Partner - OnPremise Product,Closed Lost,,10170845625049300000,22000,,22000,22000
3/25/16,2/24/16,0,North America,Partner - OnPremise Product,Closed Lost,,49925116068537000000,32000,,32000,32000
6/14/16,2/29/16,0,North America,Partner - Cloud Product,Closed Lost,Annual,28925820501039900000,,,32000,32000
3/31/16,3/3/16,1,North America,Direct - OnPremise Product,Closed Won - Not Paid,3 Years,15276532694362600000,30000,57000,147000,90000
3/25/16,3/3/16,0,North America,Partner - OnPremise Product,Closed Lost,,98228259757105700000,22000,,22000,22000
3/28/16,3/10/16,0,North America,Partner - OnPremise Product,Closed Lost,,47050429733497500000,75000,,75000,75000
9/30/16,3/16/16,0,North America,Partner - Cloud Product,Closed Lost,Annual,73813225273679800000,,,75000,75000
9/30/16,3/22/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,81688247434611800000,24000,24000,96000,72000
4/1/16,3/23/16,0,North America,Partner - OnPremise Product,Closed Lost,,26736006668277100000,100000,,100000,100000
4/11/17,3/30/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,59279280289431800000,39600,,39600,39600
6/24/16,5/19/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,2 Years,54272722559356800000,15400,13200,44000,30800
7/13/16,5/19/16,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,33700900021035600000,32000,,96000,96000
12/13/16,6/3/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,10117305997653400000,22000,,66000,66000
12/21/16,6/3/16,1,North America,Direct - OnPremise Product,Closed Won - Paid,3 Years,30886698836577900000,45000,90000,225000,135000
8/26/16,3/31/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,13052099378452900000,67500,172500,375000,202500
7/5/16,3/31/16,0,North America,Partner - OnPremise Product,Closed Lost,,73952886390716800000,32000,,32000,32000
9/6/16,4/1/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,Annual,29309166852574500000,62400,33600,96000,62400
5/31/16,4/8/16,0,North America,Partner - OnPremise Product,Closed Lost,,62471292807082600000,32000,,32000,32000
6/27/16,4/19/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,87936298903722300000,12100,29700,66000,36300
12/12/16,4/25/16,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,97561896011458800000,32667,,98000,98000
6/30/16,5/11/16,1,North America,Partner - OnPremise Product,Closed Won - Not Paid,3 Years,61381913447370000000,17600,13200,66000,52800
10/19/16,9/16/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,32176880330489100000,22000,,22000,22000
12/30/16,9/20/16,1,North America,Partner - OnPremise Product,Closed Won - Paid,3 Years,76379954868292100000,27200,14400,96000,81600
9/19/16,6/20/16,0,North America,Partner - OnPremise Product,Closed Lost,2 Years,27819738778489200000,75000,,150000,150000
8/20/16,7/6/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,78879494527901800000,22000,,22000,22000
10/28/16,7/14/16,1,North America,Partner - OnPremise Product,Closed Won - Not Paid,3 Years,95622116347965000000,22000,,66000,66000
10/14/16,7/15/16,1,North America,Partner - OnPremise Product,Closed Won - Not Paid,3 Years,15629616128143900000,29951,60149,150000,89852
8/3/16,7/18/16,0,North America,Partner - OnPremise Product,Closed Lost,,80755885723436300000,22000,,22000,22000
8/23/16,7/26/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,38522395076448100000,32000,,32000,32000
12/21/16,8/10/16,0,North America,Partner - OnPremise Product,Closed Lost,5 Years,49090008822320600000,37800,,189000,189000
3/30/17,10/4/16,0,North America,Partner - OnPremise Product,Closed Lost,3 Years,78390134243635100000,22000,,66000,66000
4/7/17,10/17/16,0,North America,Partner - OnPremise Product,Closed Lost,Annual,10956980167449500000,32000,,32000,32000
3/13/17,10/26/16,0,North America,Partner - Cloud Product,Closed Lost,Annual,13095894169449900000,150000,,100000,100000
12/27/16,11/1/16,0,North America,Partner - Cloud Product,Closed Lost,Annual,92478367699242000000,,,32000,32000
6/16/17,5/25/17,1,North America,Partner - OnPremise Product,Closed Won - Not Paid,3 Years,44876174133538900000,60000,45000,225000,180000
